id.outcome	exposure	outcome	id.exposure	samplesize	SNP	b	se	pval	method	nsnp	Q	Q_df	Q_pval	cat	ncase	ncontrol	pmid	subcat	trait_strict
30	BMI	Systemic lupus erythematosus || dbGAP || 2008	n9Sgm0	3094	rs17724992	-1.580347158	2.670111233	0.553940548	Wald ratio	1	NA	NA	NA	disease	1311	1783	18204098	autoimmune	Systemic lupus erythematosus
42	BMI	T2D || diagram || 2012	n9Sgm0	79418	rs17724992	0.541021656	0.696890009	0.437549898	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	BMI	T2D || diagram || 2012	n9Sgm0	9581	rs17724992	2.48929409	1.121638071	0.026463732	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
6	BMI	T2D || diagram || 2014	n9Sgm0	100590	rs17724992	1.508102155	0.758393744	0.046751146	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
34	BMI	Upper gastrointestinal cancers || dbGAP || 2013	n9Sgm0	5623	rs17724992	-0.425236571	2.452421623	0.8623413	Wald ratio	1	NA	NA	NA	disease	3700	2111	23504502	cancer	Upper gastrointestinal cancers
1	MC4R_BMI	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	6RTcYW	59373	rs17773430	16.64917087	30.76923077	0.58844	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
2	MC4R_BMI	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	6RTcYW	48430	rs17773430	14.42730991	30.76923077	0.63915	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
3	MC4R_BMI	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	6RTcYW	54850	rs17773430	7.751500066	30.76923077	0.8011	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
8	MC4R_BMI	Anorexia Nervosa || GCAN || 2014	6RTcYW	17767	rs17773430	1.591214021	1.036276923	0.124658498	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
25	MC4R_BMI	Autism || PGC || 2013	6RTcYW	NA	rs17773430	-0.245174451	0.966153846	0.799678378	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
24	MC4R_BMI	Bipolar disorder || PGC || 2011	6RTcYW	NA	rs17773430	-1.070723247	0.784615385	0.172363938	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
5	MC4R_BMI	Chronic kidney disease || CKDGen || 2010	6RTcYW	62237	rs17773430	9.804288122	30.76923077	0.75	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
40	MC4R_BMI	coronary artery disease || C4D || 2011	6RTcYW	30400	rs17773430	0.323076923	0.544615385	0.553033703	Wald ratio	1	NA	NA	NA	disease	15420	15062	21378988	cardiovascular	coronary artery disease
41	MC4R_BMI	coronary artery disease || Cardiogram || 2011	6RTcYW	80445	rs17773430	-0.184941538	0.462227692	0.68907611	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
44	MC4R_BMI	coronary artery disease || Cardiogramplusc4d || 2013	6RTcYW	106711	rs17773430	0.527107692	0.358030769	0.140955723	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
36	MC4R_BMI	Lung adenocarcinoma || ILCCO || 2014	6RTcYW	27209	rs17773430	0.280807046	0.919846154	0.760155877	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
37	MC4R_BMI	Lung cancer (all) || ILCCO || 2014	6RTcYW	27209	rs17773430	0.379982489	0.604553846	0.529654352	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
38	MC4R_BMI	Lung cancer (squamous cell) || ILCCO || 2014	6RTcYW	27209	rs17773430	0.622310371	0.936553846	0.506390611	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
26	MC4R_BMI	Major depressive disorder || PGC || 2013	6RTcYW	18759	rs17773430	0.440054914	0.710769231	0.535834095	Wald ratio	1	NA	NA	NA	disease	9240	9519	22472876	psychiatric / neurological	Major depressive disorder
22	MC4R_BMI	melanoma || Law et al || NA	6RTcYW	2829	rs17773430	3.842122524	1.857846154	0.03863513	Wald ratio	1	NA	NA	NA	disease	NA	NA	0	cancer	melanoma
31	MC4R_BMI	Neuroblastoma || dbGAP || 2013	6RTcYW	4881	rs17773430	-1.966563869	1.424641074	0.167465825	Wald ratio	1	NA	NA	NA	disease	1627	3254	23222812	cancer	Neuroblastoma
32	MC4R_BMI	Pancreatic cancer || dbGAP || 2009	6RTcYW	7785	rs17773430	-2.316707201	1.569050696	0.139809057	Wald ratio	1	NA	NA	NA	disease	1896	1939	19648918	cancer	Pancreatic cancer
28	MC4R_BMI	Parkinson's disease || dbGAP || 2009	6RTcYW	5691	rs17773430	-2.008783591	1.364711695	0.14103513	Wald ratio	1	NA	NA	NA	disease	1713	3978	19915575	psychiatric / neurological	Parkinson's disease
33	MC4R_BMI	Prostate cancer || dbGAP || 2011	6RTcYW	2307	rs17773430	-3.365185756	3.452634169	0.329723	Wald ratio	1	NA	NA	NA	disease	1175	1100	21372204	cancer	Prostate cancer
35	MC4R_BMI	Rheumatoid Arthritis trans ethnic || Okada || 2014	6RTcYW	58284	rs17773430	-0.909501607	0.531072594	0.08679077	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
20	MC4R_BMI	Schizophrenia || PGC || 2014	6RTcYW	NA	rs17773430	0.218311104	0.356923077	0.540771011	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
30	MC4R_BMI	Systemic lupus erythematosus || dbGAP || 2008	6RTcYW	3094	rs17773430	2.425439401	1.560700386	0.120167452	Wald ratio	1	NA	NA	NA	disease	1311	1783	18204098	autoimmune	Systemic lupus erythematosus
42	MC4R_BMI	T2D || diagram || 2012	6RTcYW	80653	rs17773430	1.062994148	0.393078948	0.006845331	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	MC4R_BMI	T2D || diagram || 2012	6RTcYW	9581	rs17773430	0.909501607	0.609960631	0.135939842	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
6	MC4R_BMI	T2D || diagram || 2014	6RTcYW	104378	rs17773430	1.206791174	0.452969526	0.007717685	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
34	MC4R_BMI	Upper gastrointestinal cancers || dbGAP || 2013	6RTcYW	5623	rs17773430	-6.639865035	2.895451895	0.0218362	Wald ratio	1	NA	NA	NA	disease	3700	2111	23504502	cancer	Upper gastrointestinal cancers
1	BMI	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	n9Sgm0	59363	rs1879523	24.69104816	48.07692308	0.60755	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
2	BMI	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	n9Sgm0	48420	rs1879523	1.62600298	48.07692308	0.97302	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
3	BMI	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	n9Sgm0	54840	rs1879523	-6.042625571	48.07692308	0.89998	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
8	BMI	Anorexia Nervosa || GCAN || 2014	n9Sgm0	17767	rs1879523	1.043308874	1.544903846	0.499470667	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
25	BMI	Autism || PGC || 2013	n9Sgm0	NA	rs1879523	2.893015531	1.451923077	0.046311786	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
24	BMI	Bipolar disorder || PGC || 2011	n9Sgm0	NA	rs1879523	1.727793596	1.197115385	0.148936694	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
5	BMI	Chronic kidney disease || CKDGen || 2010	n9Sgm0	62237	rs1879523	0.602570649	48.07692308	0.99	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
41	BMI	coronary artery disease || Cardiogram || 2011	n9Sgm0	70690	rs1879523	0.550120192	0.753442308	0.465303132	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
44	BMI	coronary artery disease || Cardiogramplusc4d || 2013	n9Sgm0	102600	rs1879523	0.727067308	0.558173077	0.19271683	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
36	BMI	Lung adenocarcinoma || ILCCO || 2014	n9Sgm0	27209	rs1879523	-1.003280522	1.388990385	0.470104403	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
37	BMI	Lung cancer (all) || ILCCO || 2014	n9Sgm0	27209	rs1879523	0.700212597	0.936923077	0.454850299	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
38	BMI	Lung cancer (squamous cell) || ILCCO || 2014	n9Sgm0	27209	rs1879523	1.661439241	1.477163462	0.260695092	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
26	BMI	Major depressive disorder || PGC || 2013	n9Sgm0	18759	rs1879523	2.017715616	1.076923077	0.060986534	Wald ratio	1	NA	NA	NA	disease	9240	9519	22472876	psychiatric / neurological	Major depressive disorder
35	BMI	Rheumatoid Arthritis trans ethnic || Okada || 2014	n9Sgm0	58284	rs1879523	-1.421096262	0.714640259	0.046751146	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
20	BMI	Schizophrenia || PGC || 2014	n9Sgm0	NA	rs1879523	0.177731964	0.538461538	0.741344315	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
42	BMI	T2D || diagram || 2012	n9Sgm0	79418	rs1879523	0.362094539	0.597342638	0.544398146	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	BMI	T2D || diagram || 2012	n9Sgm0	9581	rs1879523	0	0.854590863	1	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
6	BMI	T2D || diagram || 2014	n9Sgm0	100590	rs1879523	1.421096262	0.598388002	0.017554929	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
1	BMI	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	n9Sgm0	59363	rs1928295	-53.40444513	54.94505495	0.33107	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
2	BMI	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	n9Sgm0	48420	rs1928295	-48.9027245	54.94505495	0.37345	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
3	BMI	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	n9Sgm0	54840	rs1928295	-19.0184988	54.94505495	0.72924	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
8	BMI	Anorexia Nervosa || GCAN || 2014	n9Sgm0	17767	rs1928295	0.537122314	1.61978022	0.740189831	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
25	BMI	Autism || PGC || 2013	n9Sgm0	NA	rs1928295	0.818055632	1.56043956	0.600106811	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
24	BMI	Bipolar disorder || PGC || 2011	n9Sgm0	NA	rs1928295	-0.530398738	1.285714286	0.679949273	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
5	BMI	Chronic kidney disease || CKDGen || 2010	n9Sgm0	62237	rs1928295	36.19987323	54.94505495	0.51	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
40	BMI	coronary artery disease || C4D || 2011	n9Sgm0	30428	rs1928295	-0.021978022	0.93956044	0.981337736	Wald ratio	1	NA	NA	NA	disease	15420	15062	21378988	cardiovascular	coronary artery disease
41	BMI	coronary artery disease || Cardiogram || 2011	n9Sgm0	70690	rs1928295	-0.028571429	0.769692308	0.970388859	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
44	BMI	coronary artery disease || Cardiogramplusc4d || 2013	n9Sgm0	102600	rs1928295	-0.291373626	0.607582418	0.631538653	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
29	BMI	ischaemic stroke || dbGAP || 2007	n9Sgm0	546	rs1928295	-28.74446718	18.00448064	0.110373317	Wald ratio	1	NA	NA	NA	disease	249	268	17434096	cardiovascular	ischaemic stroke
36	BMI	Lung adenocarcinoma || ILCCO || 2014	n9Sgm0	27209	rs1928295	0.99225759	1.471318681	0.500056925	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
37	BMI	Lung cancer (all) || ILCCO || 2014	n9Sgm0	27209	rs1928295	0.509830566	0.967967033	0.598400264	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
38	BMI	Lung cancer (squamous cell) || ILCCO || 2014	n9Sgm0	27209	rs1928295	-0.039106959	1.494615385	0.979125547	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
26	BMI	Major depressive disorder || PGC || 2013	n9Sgm0	18759	rs1928295	-2.151467868	1.181318681	0.068569992	Wald ratio	1	NA	NA	NA	disease	9240	9519	22472876	psychiatric / neurological	Major depressive disorder
22	BMI	melanoma || Law et al || NA	n9Sgm0	2830	rs1928295	-2.225799085	3.081868132	0.470156779	Wald ratio	1	NA	NA	NA	disease	NA	NA	0	cancer	melanoma
31	BMI	Neuroblastoma || dbGAP || 2013	n9Sgm0	4881	rs1928295	-0.264371264	2.370385445	0.91119535	Wald ratio	1	NA	NA	NA	disease	1627	3254	23222812	cancer	Neuroblastoma
32	BMI	Pancreatic cancer || dbGAP || 2009	n9Sgm0	7785	rs1928295	-0.718969206	2.614901856	0.783354082	Wald ratio	1	NA	NA	NA	disease	1896	1939	19648918	cancer	Pancreatic cancer
28	BMI	Parkinson's disease || dbGAP || 2009	n9Sgm0	5691	rs1928295	-1.034162321	2.256340196	0.646710943	Wald ratio	1	NA	NA	NA	disease	1713	3978	19915575	psychiatric / neurological	Parkinson's disease
35	BMI	Rheumatoid Arthritis trans ethnic || Okada || 2014	n9Sgm0	58284	rs1928295	0.546721475	0.832914057	0.511569348	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
20	BMI	Schizophrenia || PGC || 2014	n9Sgm0	NA	rs1928295	-1.055121263	0.582417582	0.070044422	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
30	BMI	Systemic lupus erythematosus || dbGAP || 2008	n9Sgm0	3094	rs1928295	2.576021203	2.544289441	0.311312544	Wald ratio	1	NA	NA	NA	disease	1311	1783	18204098	autoimmune	Systemic lupus erythematosus
42	BMI	T2D || diagram || 2012	n9Sgm0	79418	rs1928295	1.554475586	0.647577187	0.016375002	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	BMI	T2D || diagram || 2012	n9Sgm0	9581	rs1928295	1.624110013	0.957603218	0.089882922	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
6	BMI	T2D || diagram || 2014	n9Sgm0	100590	rs1928295	1.088056445	0.690612371	0.115142196	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
34	BMI	Upper gastrointestinal cancers || dbGAP || 2013	n9Sgm0	5623	rs1928295	4.649277237	2.659676198	0.0804534	Wald ratio	1	NA	NA	NA	disease	3700	2111	23504502	cancer	Upper gastrointestinal cancers
1	BMI	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	n9Sgm0	59363	rs2033529	44.18059434	54.64480874	0.4188	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
2	BMI	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	n9Sgm0	48420	rs2033529	-1.948871382	54.64480874	0.97155	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
3	BMI	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	n9Sgm0	54840	rs2033529	73.72213642	54.64480874	0.1773	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
8	BMI	Anorexia Nervosa || GCAN || 2014	n9Sgm0	17767	rs2033529	0.460133787	1.799562842	0.798188688	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
25	BMI	Autism || PGC || 2013	n9Sgm0	NA	rs2033529	1.187677166	1.759562842	0.499685785	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
24	BMI	Bipolar disorder || PGC || 2011	n9Sgm0	NA	rs2033529	-1.916804733	1.475409836	0.1938864	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
5	BMI	Chronic kidney disease || CKDGen || 2010	n9Sgm0	62237	rs2033529	31.84926269	54.64480874	0.56	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
40	BMI	coronary artery disease || C4D || 2011	n9Sgm0	30428	rs2033529	0.540983607	1.087431694	0.61884536	Wald ratio	1	NA	NA	NA	disease	15420	15062	21378988	cardiovascular	coronary artery disease
41	BMI	coronary artery disease || Cardiogram || 2011	n9Sgm0	70690	rs2033529	-0.33857377	0.860273224	0.693901935	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
44	BMI	coronary artery disease || Cardiogramplusc4d || 2013	n9Sgm0	102600	rs2033529	0.735300546	0.673879781	0.27520909	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
29	BMI	ischaemic stroke || dbGAP || 2007	n9Sgm0	546	rs2033529	-35.05156169	23.1236985	0.129562718	Wald ratio	1	NA	NA	NA	disease	249	268	17434096	cardiovascular	ischaemic stroke
36	BMI	Lung adenocarcinoma || ILCCO || 2014	n9Sgm0	27209	rs2033529	-1.301049339	1.591256831	0.413572075	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
37	BMI	Lung cancer (all) || ILCCO || 2014	n9Sgm0	27209	rs2033529	-1.452579056	1.034644809	0.160336768	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
38	BMI	Lung cancer (squamous cell) || ILCCO || 2014	n9Sgm0	27209	rs2033529	-1.681566047	1.573114754	0.285096488	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
26	BMI	Major depressive disorder || PGC || 2013	n9Sgm0	18759	rs2033529	0.681831777	1.295081967	0.598556341	Wald ratio	1	NA	NA	NA	disease	9240	9519	22472876	psychiatric / neurological	Major depressive disorder
22	BMI	melanoma || Law et al || NA	n9Sgm0	2830	rs2033529	-0.071084466	3.356284153	0.983102456	Wald ratio	1	NA	NA	NA	disease	NA	NA	0	cancer	melanoma
31	BMI	Neuroblastoma || dbGAP || 2013	n9Sgm0	4881	rs2033529	-2.509777699	2.625210954	0.339057603	Wald ratio	1	NA	NA	NA	disease	1627	3254	23222812	cancer	Neuroblastoma
32	BMI	Pancreatic cancer || dbGAP || 2009	n9Sgm0	7785	rs2033529	5.521122633	2.910960516	0.057871907	Wald ratio	1	NA	NA	NA	disease	1896	1939	19648918	cancer	Pancreatic cancer
28	BMI	Parkinson's disease || dbGAP || 2009	n9Sgm0	5691	rs2033529	-1.305078714	2.473791635	0.597803303	Wald ratio	1	NA	NA	NA	disease	1713	3978	19915575	psychiatric / neurological	Parkinson's disease
35	BMI	Rheumatoid Arthritis trans ethnic || Okada || 2014	n9Sgm0	58284	rs2033529	1.103973077	0.991077307	0.265316866	Wald ratio	1	NA	NA	NA	disease	19234	61565	24390342	bone disease	Rheumatoid arthritis
20	BMI	Schizophrenia || PGC || 2014	n9Sgm0	NA	rs2033529	0.688471889	0.639344262	0.281551463	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
30	BMI	Systemic lupus erythematosus || dbGAP || 2008	n9Sgm0	3094	rs2033529	0.125827818	2.796647834	0.96411339	Wald ratio	1	NA	NA	NA	disease	1311	1783	18204098	autoimmune	Systemic lupus erythematosus
42	BMI	T2D || diagram || 2012	n9Sgm0	79418	rs2033529	1.70694016	0.715047352	0.016978601	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	BMI	T2D || diagram || 2012	n9Sgm0	9581	rs2033529	1.082110781	1.093894494	0.322551728	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
6	BMI	T2D || diagram || 2014	n9Sgm0	100590	rs2033529	1.082110781	0.820236702	0.187080042	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
34	BMI	Upper gastrointestinal cancers || dbGAP || 2013	n9Sgm0	5623	rs2033529	-4.071478261	3.190550401	0.2019183	Wald ratio	1	NA	NA	NA	disease	3700	2111	23504502	cancer	Upper gastrointestinal cancers
1	BMI	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	n9Sgm0	59363	rs2060604	27.55656082	49.26108374	0.57589	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
2	BMI	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	n9Sgm0	48420	rs2060604	-46.19102615	49.26108374	0.34841	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
3	BMI	Age related macular degeneration, Neovascular Disease vs. Control || AMDGene || 2013	n9Sgm0	54840	rs2060604	63.57811766	49.26108374	0.19683	Wald ratio	1	NA	NA	NA	disease	4529	51844	23455636	autoimmune	Age related macular degeneration
8	BMI	Anorexia Nervosa || GCAN || 2014	n9Sgm0	17767	rs2060604	4.166190057	1.61635468	0.009951149	Wald ratio	1	NA	NA	NA	disease	2907	14860	24514567	autoimmune	Anorexia Nervosa
25	BMI	Autism || PGC || 2013	n9Sgm0	NA	rs2060604	0.781938382	1.408866995	0.57888631	Wald ratio	1	NA	NA	NA	disease	14525	14890	23453885	psychiatric / neurological	Autism
24	BMI	Bipolar disorder || PGC || 2011	n9Sgm0	NA	rs2060604	1.151280114	1.167487685	0.324075424	Wald ratio	1	NA	NA	NA	disease	NA	9250	21926972	psychiatric / neurological	Bipolar disorder
5	BMI	Chronic kidney disease || CKDGen || 2010	n9Sgm0	62237	rs2060604	-44.16124946	49.26108374	0.37	Wald ratio	1	NA	NA	NA	disease	5807	56430	20383146	kidney	Chronic kidney disease
40	BMI	coronary artery disease || C4D || 2011	n9Sgm0	30428	rs2060604	-0.901477833	0.837438424	0.281716848	Wald ratio	1	NA	NA	NA	disease	15420	15062	21378988	cardiovascular	coronary artery disease
41	BMI	coronary artery disease || Cardiogram || 2011	n9Sgm0	70690	rs2060604	0.605275862	0.697832512	0.385741766	Wald ratio	1	NA	NA	NA	disease	22233	64762	21378990	cardiovascular	coronary artery disease
44	BMI	coronary artery disease || Cardiogramplusc4d || 2013	n9Sgm0	102600	rs2060604	0.140935961	0.540295567	0.794208381	Wald ratio	1	NA	NA	NA	disease	63746	130681	23202125	cardiovascular	coronary artery disease
29	BMI	ischaemic stroke || dbGAP || 2007	n9Sgm0	546	rs2060604	-14.59615917	15.65289131	0.351083532	Wald ratio	1	NA	NA	NA	disease	249	268	17434096	cardiovascular	ischaemic stroke
36	BMI	Lung adenocarcinoma || ILCCO || 2014	n9Sgm0	27209	rs2060604	0.222125663	1.352758621	0.869572131	Wald ratio	1	NA	NA	NA	disease	3442	14894	24880342	cancer	Lung adenocarcinoma
37	BMI	Lung cancer (all) || ILCCO || 2014	n9Sgm0	27209	rs2060604	-1.051167578	0.904581281	0.245215649	Wald ratio	1	NA	NA	NA	disease	11348	15861	24880342	cancer	Lung cancer (all)
38	BMI	Lung cancer (squamous cell) || ILCCO || 2014	n9Sgm0	27209	rs2060604	-0.96535585	1.381477833	0.484686466	Wald ratio	1	NA	NA	NA	disease	3275	15038	24880342	cancer	Lung cancer (squamous cell)
26	BMI	Major depressive disorder || PGC || 2013	n9Sgm0	18759	rs2060604	2.450349354	1.054187192	0.020104236	Wald ratio	1	NA	NA	NA	disease	9240	9519	22472876	psychiatric / neurological	Major depressive disorder
31	BMI	Neuroblastoma || dbGAP || 2013	n9Sgm0	4881	rs2060604	0.733429187	2.15375217	0.733453253	Wald ratio	1	NA	NA	NA	disease	1627	3254	23222812	cancer	Neuroblastoma
32	BMI	Pancreatic cancer || dbGAP || 2009	n9Sgm0	7785	rs2060604	-1.015317926	2.397969553	0.671998085	Wald ratio	1	NA	NA	NA	disease	1896	1939	19648918	cancer	Pancreatic cancer
28	BMI	Parkinson's disease || dbGAP || 2009	n9Sgm0	5691	rs2060604	1.264421022	2.038990497	0.535178064	Wald ratio	1	NA	NA	NA	disease	1713	3978	19915575	psychiatric / neurological	Parkinson's disease
20	BMI	Schizophrenia || PGC || 2014	n9Sgm0	NA	rs2060604	0.300559057	0.527093596	0.568528819	Wald ratio	1	NA	NA	NA	disease	35476	46839	25056061	psychiatric / neurological	Schizophrenia
30	BMI	Systemic lupus erythematosus || dbGAP || 2008	n9Sgm0	3094	rs2060604	-0.395673483	2.304117407	0.863654099	Wald ratio	1	NA	NA	NA	disease	1311	1783	18204098	autoimmune	Systemic lupus erythematosus
42	BMI	T2D || diagram || 2012	n9Sgm0	79418	rs2060604	1.370768147	0.592860154	0.020770669	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
43	BMI	T2D || diagram || 2012	n9Sgm0	9581	rs2060604	1.456098633	0.858540816	0.089882922	Wald ratio	1	NA	NA	NA	disease	NA	NA	22885922	cardiovascular	T2D
6	BMI	T2D || diagram || 2014	n9Sgm0	100590	rs2060604	0.490164081	0.619169712	0.428566311	Wald ratio	1	NA	NA	NA	disease	NA	NA	24509480	cardiovascular	T2D
34	BMI	Upper gastrointestinal cancers || dbGAP || 2013	n9Sgm0	5623	rs2060604	-1.668328547	2.38364435	0.4839856	Wald ratio	1	NA	NA	NA	disease	3700	2111	23504502	cancer	Upper gastrointestinal cancers
1	BMI	Age related macular degeneration, Advanced AMD vs. Control || AMDGene || 2013	n9Sgm0	59363	rs2075650	276.9306764	39.0624997	1.35E-12	Wald ratio	1	NA	NA	NA	disease	7650	51844	23455636	autoimmune	Age related macular degeneration
2	BMI	Age related macular degeneration, Geographic Atrophy vs. Control || AMDGene || 2013	n9Sgm0	48420	rs2075650	165.0944806	39.0625	2.37E-05	Wald ratio	1	NA	NA	NA	disease	NA	NA	23455636	autoimmune	Age related macular degeneration
